"","Date","Site_id","pH","EC_uScm","DOC_mgL","NO2_NO3_ugL","DN_mgL","NH4_ugL","PO4_ugL","SO4_ugL","Mn_ugL","Na_ugL","Cl_ugL","Ca_ugL","P_ugL","Si_ugL","Mg_ugL","K_ugL","Fe_ugL","Hg_ugL","d18O","d2H","DIC_mgL","pCO2_uatm","CH4_ugL","CO2_mgL","dexcess","pH_MW","WT_MW","DIC_mgL_MW","CO2_mgL_MW","CH4_ugL_MW","Date_MW","row_id"
"157",2021-05-14,"DC2",4.64,31.98,38,16.63,0.75,48.48,11.79,774.813,30.1127346760774,1348.57951549539,981.26,2287.56221102267,74.9066079482012,3410.57192564132,511.302918940737,1310.24975841282,1250.76805958363,0.0267938727938137,-14.6672390837555,-106.838375637897,2.17012052858215,3058.00501816603,NA,2.13957659721967,10.499537032147,4.64,7.47192553512417,2.17012052858215,2.13969494914501,NA,2021-05-14,161
"158",2021-05-19,"DC2",4.62,33.22,45.4,20.72,0.91,65.38,9.98,747.248,19.1464064385408,1210.81402348421,1181.68999999999,1633.24411807905,47.7357375997773,2578.51496976091,345.294117358893,927.738573938256,1051.57067137914,0.0122709800017121,-14.3883275673819,-105.228917085678,1.94572456073836,2802.74892716286,NA,1.94549897742242,9.87770345337719,4.62,7.88127867697647,1.94570559522051,1.91937908794727,NA,2021-05-19,162
"159",2021-05-25,"DC2",4.72,32.6,39.3,9.76,0.75,15.72,5.85,654.454,18.1965536564091,1408.13753765713,1093.41,1638.76456355803,33.3762661050698,2524.31200268338,358.16271840321,882.419063737395,744.767059656355,0.00876041487934898,-14.1908418711072,-103.759470760712,1.57432186079766,2498.44544832278,NA,1.57413593886979,9.76726420814559,4.72,10.6862403606698,1.57430651544512,1.54589453101447,NA,2021-05-25,163
"160",2021-06-09,"DC2",4.75,32.14,32.5,8.33,0.58,6.93,4.54,661.175,15.8141318180517,1699.0179259225,1467.78,1360.01179097791,47.0369704338703,1637.6262291448,280.941561220904,748.760535315144,719.833211255902,0.00828452762130128,NA,NA,2.15049291805805,3641.46531217569,NA,2.15023580044974,NA,4.75,12.6329528389082,2.15047195660614,2.10724867801671,NA,2021-06-09,164
"161",2021-06-21,"DC2",4.37,50.72,83.8,148.35,2.27,433.24,57.23,462.929,42.2389824860438,1080.37220429235,985.001,2221.06757222768,129.64954646063,2560.67477370018,424.925788338627,2216.90143313314,1451.6180696064,0.0361167403291426,-11.6852996291016,-85.2528079038641,2.15074770323364,3397.18878620745,NA,2.15049393529929,8.2295891289487,4.37,10.5470276427588,2.15072673929827,2.13316901120447,NA,2021-06-21,165
"162",2021-07-07,"DC2",4.68,35.36,50.4,14.14,1.13,76.82,19.26,397.004,33.3755508156131,1854.85765159378,1479.47,1687.86845949924,80.9690132574436,2237.95098953455,329.18142369986,846.5498242018,1645.56978282002,0.0147892387350415,-13.03676199817,-94.4587883648285,2.74522415446985,5311.53922693955,2.80860044985697,2.69372140535437,9.83530762053152,4.68,12,2.74522415446985,2.69868730488162,2.80860044985697,2021-07-07,166
"163",2021-07-19,"DC2",4.53,43.13,70.6,21.69,1.39,115.1,13.95,509.920999999999,46.3534130034567,1569.93659723109,1558.92999999999,2237.38416360735,47.1527852846723,3161.80008932719,412.583599560293,1221.50240560623,1759.3140761111,0.0160448068848814,-12.337040774098,-88.7289625664011,2.28568925860328,3900.77851983954,NA,2.25737553133225,9.9673636263829,4.53,14,2.28568925860328,2.25694816686143,NA,2021-07-19,167
"164",2021-08-03,"DC2",4.56,37.67,59.1,NA,1.19,NA,NA,NA,41.3742886921217,1578.83753866412,NA,1982.15884811523,45.3620006949375,2862.41117305224,284.774210235529,1113.24792602312,1725.76637631456,0.01169823393549,-12.4436516215604,-89.5876585935849,2.84078958119502,NA,2.38291118371542,NA,9.96155437889831,4.56,16,2.84076189122977,2.80109198481427,2.38291118371542,2021-08-03,168
"165",2021-08-18,"DC2",4.24,63.96,106.6,388.26,3.02,495.97,43.26,424.789,61.6511566420974,1225.04616609241,1285.73,2692.19318156529,91.3066106262073,2915.77706853248,402.555777233527,2569.69849960998,2096.94896930075,0.0355050913812928,-11.5781428294668,-83.0998222169795,2.54512881092774,4317.41423583348,NA,2.52887947919862,9.5253204187549,4.24,13.7620932707562,2.54512881092774,2.52858854317153,NA,2021-08-18,169
"166",2021-09-01,"DC2",4.56,38.87,58.7,39.7,1.18,104.66,51.6,515.976,31.4747206870414,1785.0178580451,1771.11,1902.93811884409,77.2469689635061,2927.60623748822,315.798481102508,981.649973007333,1656.97859755507,0.0103431935393193,-12.3788612140346,-89.2282877879268,2.30904526436777,3479.70588549394,1.95599276431103,2.28073310517059,9.80260192435,4.56,11.5241865415123,2.30904526436777,2.27947758270952,1.95599276431103,2021-09-01,170
"167",2021-09-13,"DC2",4.61,39.12,61.5,20.59,1.28,108.32,12.56,476.953,31.4127721145717,1659.23955858077,1446.29,1864.91705874271,38.0809588333411,3386.24400784606,360.515987200727,980.091391614106,1852.84864068374,0.0106446582190711,-12.4560721600381,-89.7546834865157,2.49586528246776,3652.34080883902,NA,2.46222438429118,9.8938937937891,4.61,9.28627981226845,2.49586528246776,2.46177284874583,NA,2021-09-13,171
"168",2021-10-12,"DC2",4.55,42.73,68.2,45.36,1.88,528.81,23.18,616.897999999999,28.5208233471666,1400.22632707255,1488.79,1714.07733202112,54.1025038553919,3168.53117205565,304.567912140866,1316.45408290686,1723.39153796806,0.0110891117001925,-12.1011178971243,-86.2592403561879,2.48349124950548,3335.89330189654,NA,2.45592391676362,10.5497028208065,4.55,7.0483730830246,2.48349124950548,2.45536147365741,NA,2021-10-12,172
"169",2021-10-25,"DC2",4.57,39.57,63,84.97,1.9,645.68,34.17,595.49,28.331067453215,1249.59639616422,1260.72,1557.52319750547,58.9268724165118,3079.34863783479,319.045907308673,1400.98762295509,1604.08350520624,0.0111942627608335,-12.7681450418289,-91.1821571238474,1.93278642094323,2256.33468455026,NA,1.912432771148,10.9630032107838,4.57,4.81046635378075,1.93278642094323,1.91111379029789,NA,2021-10-25,173
"170",2021-11-10,"DC2",4.7,37.13,50.5,62.99,1.61,654.87,32,859.833,21.2189020510766,1294.4689341395,1439.67,1276.51804122318,43.84305893248,2979.5647478877,231.921361137251,1045.97355281629,1328.17334933638,0.00766482694320599,-12.8611056253765,-92.0370106099945,2.4583609545751,2813.27775401811,NA,2.42404026300455,10.8518343930175,4.7,2.5725596245369,2.4583609545751,2.42349974356984,NA,2021-11-10,174
"171",2021-11-24,"DC2",4.84,36.44,41.9,36.58,1.4,636.79,25.83,1161.64,22.6794648268596,1692.81676968217,1653.12,1355.58693231552,273.096546575132,4653.572130105,292.148877428873,881.269457007956,1101.13390252094,0.00617739233328361,-12.8678948003505,-91.880803198965,2.61933899152603,2846.18591048066,NA,2.61905083911874,11.062355203839,4.84,0.334652895293051,2.61931346010119,2.57146872583472,NA,2021-11-24,175
"172",2021-12-15,"DC2",4.95,35.51,33.4,51.49,1.4,677.65,24.4,1218.1,20.104735586564,1758.2486127764,1628.71,1157.00275678772,40.4861113193294,5460.14517586148,437.750425709177,866.324970135767,1059.83374274433,0.00724162396861932,-12.7860354539836,-91.3829853332559,1.93727271092228,2193.26865573456,NA,1.88981394442584,10.9052982986129,4.95,0.318571125969454,1.93727271092228,1.89198996918093,NA,2021-12-15,176
"173",2022-01-12,"DC2",4.51,20.99,36.7,219,1.83,890.85,34.44,NA,39,1900,NA,1900,74,8000,680,2400,1300,0.0084,-13.1812078769195,-93.9456224687233,1.85223507620317,2130.12032654481,NA,1.83540264704193,11.5040405466327,4.51,0.302489356645886,1.85223507620317,1.8361889557691,NA,2022-01-12,177
"174",2022-02-09,"DC2",5.02,38.75,36.8,184.06,1.59,718.89,25.11,1294.71,40,2000,1617.52,2200,61,8500,650,2100,1500,0.01,-13.0570834953769,-93.29153804876,1.90893614996449,2151.99774785145,NA,1.8542531675859,11.1651299142552,5.02,0.286407587322318,1.90893614996449,1.85679924033781,NA,2022-02-09,178
"175",2022-04-05,"DC2",5.12,37.68,27.6,273.61,1.47,651.08,20.43,1356.74,32,2300,1774.91,1600,45,8200,660,1900,1000,0.0058,-13.0564531490879,-94.4459964085227,2.38144509797551,2664.95986589981,NA,2.2962432362058,10.0056287841805,5.12,0.27032581799875,2.38144509797551,2.30022177559094,NA,2022-04-05,179
"176",2022-04-19,"DC2",4.86,40.12,43.6,510.84,2.45,999.56,50.56,931.564,42,1500,1514.27,1800,92,5800,640,2600,1400,0.015,-14.6108697198799,-106.497923250172,3.50080041809362,3791.91558282163,NA,3.50041551738841,10.3890345088672,4.86,0.254244048675182,3.50076629481937,3.43403200062032,NA,2022-04-19,180
"177",2022-04-21,"DC2",4.74,42.51,43,668.65,2.77,1268,96.39,701.496,39,1400,1190.3,1700,150,5400,580,3300,1200,0.016,-15.0754231471289,-109.299146496133,3.51126649366406,4012.81950769455,NA,3.45761666828972,11.3042386808982,4.74,0.485599628388627,3.51126649366406,3.45984786674291,NA,2022-04-21,181
"178",2022-04-26,"DC2",4.74,32.46,39.5,368.21,2.23,892.94,91.86,NA,28,1100,NA,1100,140,4000,410,2700,980,0.012,-15.0224949384269,-109.17971129607,2.21974203576729,2536.81233231647,NA,2.18582584831473,11.0002482113452,4.74,0.716955208102072,2.21974203576729,2.18702108028521,NA,2022-04-26,182
"179",2022-04-29,"DC2",4.81,34.36,35,322.99,1.74,754.6,55.86,864.439,30,1500,1034.87,1300,96,5200,480,2400,1100,0.0099,NA,NA,2.82245344945245,3217.06477751847,NA,2.77196040748571,NA,4.81,0.948310787815517,2.82245344945245,2.77341658806423,NA,2022-04-29,183
"180",2022-05-03,"DC2",4.82,31.45,32.1,206.54,1.39,568.22,40.58,699.27,29,1400,908.263,1400,74,4800,500,2100,1000,0.0081,-14.5891873228943,-105.742659694555,2.12736102191292,2389.56239863011,NA,2.12712557914154,10.9708388885994,4.82,1.17966636752896,2.12734028593403,2.08929180792336,NA,2022-05-03,184
"181",2022-05-06,"DC2",4.87,31.07,30.8,223.02,1.37,527.45,33.28,722.867999999999,27,1400,947.026999999999,1400,66,4600,470,1900,880,0.0095,NA,NA,1.92573646811599,2189.20066828904,NA,1.8863087927062,NA,4.87,3.97425721178092,1.92573646811599,1.88417935441367,NA,2022-05-06,185
"182",2022-05-09,"DC2",4.85,32.18,34.9,195.97,1.43,540.1,30.36,882.652,30,1600,1156.27,1600,69,5100,550,1900,930,0.0082,NA,NA,1.83755270895736,2544.22388409076,NA,1.83734126055091,NA,4.85,6.76884805603288,1.83753479782061,1.79688707828561,NA,2022-05-09,186
"183",2022-05-16,"DC2",4.8,34.2,39,167.3,1.38,454.07,23.2,921.852,37,1900,1124.64999999999,2100,64,4800,690,2200,1300,0.011,-13.7076246010119,-99.4081311113801,1.77873368429035,2569.86646867202,NA,1.74208358162467,10.2528656967151,4.8,8.12138937487065,1.77873368429035,1.7424298408017,NA,2022-05-16,187
"184",2022-05-23,"DC2",4.85,33.65,36.2,70.98,1.08,338.44,18.89,937.212,34,2200,1103.63999999999,2000,55,3000,650,1900,1100,0.0071,-13.4686238687184,-98.0314349432106,2.00133789979776,2602.07858881693,NA,1.9582998769166,9.7175560065366,4.85,9.47393069370842,2.00133789979776,1.95422708325696,NA,2022-05-23,188
"185",2022-06-10,"DC2",4.8,31.41,38.3,21.4,0.8,99.94,11.23,675.418,34,2300,865.968999999999,2200,40,2000,670,1400,1300,0.0093,-13.1745625366503,-95.8201859461018,1.52044361289729,2424.39505259996,NA,1.5202638917457,9.57631434710061,4.8,10.8264720125462,1.52042879271099,1.48748570008711,NA,2022-06-10,189
"186",2022-06-21,"DC2",4.58,36.08,54.7,62.66,1.22,156.09,21.71,541.175,47,2000,770.534,2700,62,3500,780,1700,1700,0.016,-13.4019809545783,-98.3041680960237,1.96983730326369,3142.89517599858,NA,1.94361559958006,8.9116795406027,4.58,10.1536675360508,1.96983730326369,1.94420692461654,NA,2022-06-21,190
"187",2022-08-04,"DC2",4.73,28.18,45.5,13.83,0.85,24.99,24.12,406.447,39,2500,692.376,2300,75,5100,670,500,2100,0.0095,-12.7935936384611,-92.6115517453813,2.48224700688452,4062.73598022732,2.07766419338504,2.43500110251597,9.73719736230751,4.73,9.48086305955544,2.48224700688452,2.4376140833791,2.07766419338504,2022-08-04,191
"188",2022-09-26,"DC2",4.74,37.24,49.4,67.9,0.98,84.62,12.78,575.017,36,2600,1240.12,2500,52,8200,770,2100,2000,0.0086,-12.3603311465755,-89.3279725055866,2.44657017821179,3640.49473093256,1.61124978262513,2.44628477062529,9.55467666701742,4.74,8.80805858306007,2.44654633081258,2.40222603583958,1.61124978262514,2022-09-26,192
"189",2022-10-12,"DC2",4.72,37.9,49.3,151.09,1.19,153.7,13.87,775.544,36,2400,1217.71999999999,2600,45,8200,800,2200,1900,0.0097,-12.2450980365181,-88.5409676126884,2.41716933486848,3169.20646626485,NA,2.41689403676087,9.41981667945639,4.72,5.26660956566236,2.41714577404745,2.37867643402801,NA,2022-10-12,193
"190",2022-10-24,"DC2",4.82,34.54,40.6,144.08,1.08,184.7,12.86,971.526,29,2400,1250.75,2100,39,8200,670,1700,1400,0.0073,-12.3760086682958,-89.2698483808678,NA,NA,NA,NA,9.73822096549858,NA,NA,NA,NA,NA,NA,194
"191",2022-11-08,"DC2",4.8,37.91,47.8,249.59,1.33,227.65,12.5,843.794,34,2200,1178.52,2600,36,8100,800,1900,1600,0.01,-12.2478267553599,-88.0890121897722,NA,NA,NA,NA,9.89360185310701,NA,NA,NA,NA,NA,NA,195
"192",2022-11-23,"DC2",4.97,36.04,29.7,161.06,0.99,275.18,11.66,1323.15999999999,28,2700,1319.52,2000,39,9600,690,1600,1200,0.006,-12.2993842260411,-88.7627064551799,NA,NA,NA,NA,9.63236735314892,NA,NA,NA,NA,NA,NA,196
"193",2023-04-13,"DC2",5.04,35.11,25.9,683.91,1.32,217.07,9.68,972.981,NA,NA,1020.28,NA,NA,NA,NA,NA,NA,NA,-13.8153229877392,-99.8808424912198,3.75280764675063,4023.38573274696,NA,3.75239580089744,10.6417414106938,5.04,-0.00469114179988944,3.75277106709191,3.64648379147774,NA,2023-04-13,197
"194",2023-04-19,"DC2",4.74,45.29,38.3,1186,2.38,461.87,20.48,823.529,NA,NA,1047.36,NA,NA,NA,NA,NA,NA,NA,-13.8859986641948,-100.33937698143,4.08461716448236,4370.53890285966,NA,4.0841690628425,10.7486123321284,4.74,-0.0540723427523923,4.08457735058409,4.0256864649282,NA,2023-04-19,198
"195",2023-04-24,"DC2",4.57,41.92,33.1,1125,2.17,445.64,39.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.7241015576843,-107.080433236728,2.58517415397315,2773.74370814375,NA,2.58489040807474,10.7123792247464,4.57,0.0150984240703824,2.58514895556247,2.5597121012361,NA,2023-04-24,199
"196",2023-04-28,"DC2",4.59,41.03,35.2,1095,2.31,516.08,49.39,521.084,NA,NA,627.055999999999,NA,NA,NA,NA,NA,NA,NA,-14.7647962832293,-107.274643184751,2.39196861200278,2562.4178474857,NA,2.39170614631496,10.8437270810834,4.59,-0.0244594940157684,2.39194529682019,2.3673491756454,NA,2023-04-28,200
"197",2023-05-03,"DC2",4.66,33.52,30.3,794.86,1.6,317.1,33.13,548.353,NA,NA,610.878999999999,NA,NA,NA,NA,NA,NA,NA,-14.7692909512665,-107.707185654431,1.88373567273724,2158.32876632724,NA,1.85970824349129,10.447141955701,4.66,2.01127117720442,1.88373567273724,1.85970078985545,NA,2023-05-03,201
"198",2023-05-08,"DC2",4.7,28.440001,26.6,503.24,1.08,122.82,19.75,558.14,NA,NA,511.345999999999,NA,NA,NA,NA,NA,NA,NA,-14.7724968671741,-107.624324508972,1.42804096238971,1789.65286852103,NA,1.42787968964493,10.5556504284208,4.7,4.04700184842461,1.42802704287773,1.40696858566521,NA,2023-05-08,202
"199",2023-05-11,"DC2",4.67,30.58,30,360.95,0.92,52.79,17.41,658.698,NA,NA,561.378999999999,NA,NA,NA,NA,NA,NA,NA,-14.368858322643,-104.598364390905,1.5729451188675,2430.33225801161,NA,1.57276030447042,10.352502190239,4.67,9.89925359747717,1.57292978693444,1.54799417117561,NA,2023-05-11,203
"200",2023-05-15,"DC2",4.72,29.459999,31.7,133.53,0.72,33.51,14.26,760.884,NA,NA,564.104,NA,NA,NA,NA,NA,NA,NA,-13.9803047007686,-101.374067163043,1.72834957653932,2671.97754272619,NA,1.72814648057673,10.4683704431058,4.72,9.91602212065679,1.72833272983584,1.69765535232905,NA,2023-05-15,204
"201",2023-05-24,"DC2",4.79,29.879999,33.6,42.38,0.65,22.13,10.71,778.861,NA,NA,509.565,NA,NA,NA,NA,NA,NA,NA,-13.6650553330606,-98.7132757932634,2.00765758830084,3114.50431913522,NA,2.00742151612253,10.6071668712214,4.79,10.0169434407288,2.00763801910457,1.96583646916977,NA,2023-05-24,205
"202",2023-08-30,"DC2",4.61,35.42,59,16.31,0.97,19.11,6.51,451.048,NA,NA,512.124,NA,NA,NA,NA,NA,NA,NA,-12.2100308175526,-87.1598680137581,2.8476539266797,4470.15019604532,NA,2.80748403936633,10.5203785266627,4.61,9.81129562715253,2.8476539266797,2.8083010410717,NA,2023-08-30,206
"203",2023-09-14,"DC2",4.84,29.52,37.4,10.65,0.68,13.44,7.16,484.067,NA,NA,956.646,NA,NA,NA,NA,NA,NA,NA,-12.484032918338,-89.4942809974085,3.01985718773261,4184.46074217157,NA,2.95356974754036,10.3779823492955,4.84,9.60564781357627,3.01985718773261,2.95014438348472,NA,2023-09-14,207
"204",2023-09-27,"DC2",4.82,31.66,43.1,12.18,0.71,14.24,6.37,580.342,NA,NA,917.787,NA,NA,NA,NA,NA,NA,NA,-12.3394919854456,-88.2906076439079,2.83298126215254,4302.77933753739,NA,2.83264948453658,10.4253282396569,4.82,9.4,2.83295364829714,2.77070673126007,NA,2023-09-27,208
"205",2023-10-10,"DC2",4.92,30.129999,37.6,11.18,0.63,13.43,5.9,749.581,NA,NA,1019.29,NA,NA,NA,NA,NA,NA,NA,-12.1416294619204,-87.6499214920794,2.56207349134626,3241.29314655865,NA,2.56178363845407,9.4831142032838,4.92,4.3,2.56204851810416,2.49968057641488,NA,2023-10-10,209
"206",2023-10-25,"DC2",4.98,29.040001,27.4,14.55,0.47,11.89,5.54,1007.31,NA,NA,921.301999999999,NA,NA,NA,NA,NA,NA,NA,-12.1152420340133,-87.2831901020734,2.55157319015221,2981.53445233142,NA,2.55128874828016,9.63874617003299,4.98,2.2,2.55154831925947,2.48433811756718,NA,2023-10-25,210
"207",2023-11-15,"DC2",5.05,28.889999,25.3,NA,0.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-12.4013470806416,-89.5435051327056,2.70067746710761,2891.99040852517,NA,2.7003811483548,9.66727151242719,5.05,-0.0343357287302905,2.70065114285406,2.62250367533578,NA,2023-11-15,211
"208",2019-04-21,"DC3",4.77,37.16,19.2366666666667,222.8,0.6765,9.44,NA,2304.16,47.5581262695634,1635.22387002427,784.534,2386.63451163597,11.0099367875502,4167.34517393119,816.070929118132,854.8527041864,474.855442548935,0.00306567342794689,-14.7992835199369,-108.39967475877,2.47321821065033,2823.42651467542,1.13601990727995,2.4327848686226,9.99459340072519,4.77,-0.0319663664934786,2.47321821065033,2.435038572937,1.13601990727995,2019-04-21,212
"209",2019-04-23,"DC3",4.7,29.99,32.3,69.46,0.7261,9.23,NA,2177.13,39.5870381199282,1726.67432617899,637.252,2929.5545308,24.3403429276688,3544.42309657889,933.822960431749,818.433899975492,496.899265400434,0.00711711037582608,-15.0129298131173,-110.691855375099,1.45572918382505,1536.69518583731,NA,1.43656937333761,9.4115831298394,4.7,-0.0639327329869572,1.45571499442827,1.43654422989231,NA,2019-04-23,213
"210",2019-04-25,"DC3",4.74,28.1,17.9933333333333,89.98,0.504033333333333,19.55,NA,1350.44,43.8120442866519,1324.1801996628,628.888,1725.48812843569,28.6361735399535,3451.54592388017,567.259553116114,749.449174324881,403.088646217806,0.00582005512293684,-15.0113649738025,-110.262411814274,1.29622551080839,1366.59561025819,NA,1.27755290543507,9.828507976146,4.74,-0.0639327329869571,1.29621287613823,1.27752960299161,NA,2019-04-25,214
"211",2019-04-29,"DC3",4.89,29.05,18.0266666666667,74.57,0.493266666666667,41.52,NA,1622.86,52.0930651065947,1556.40980119626,653.346,1922.68545506752,15.2416067689763,3864.86599593017,626.006385149629,765.308237501989,697.021923915375,0.0121855867088704,-14.4528355870266,-106.269430338249,1.37017956986333,1475.35755249357,NA,1.34195365938213,9.35325435796381,4.89,0.629105235078309,1.37016621434241,1.34192454578154,NA,2019-04-29,215
"212",2019-05-08,"DC3",4.85,34.21,10.48,71.53,0.264233333333333,19.38,NA,1987.73,32.842599123888,1959.28283972108,779.329999999999,2540.95880077034,16.3591998276339,4489.9383131356,837.198278750736,616.771332492149,637.489156882023,0.0114204816837232,-13.8013576052098,-100.525999207932,1.29028511708072,1459.03998731735,NA,1.26514216282278,9.8848616337464,4.85,1.85613281019784,1.29027254031322,1.26511599374579,NA,2019-05-08,216
"213",2019-05-13,"DC3",4.84,34.86,21.8233333333333,41.76,0.528833333333333,13.33,NA,2022.65,30.2678780551931,2038.35958521061,833.155,2648.21186569854,38.8512698266718,4832.17927428761,854.049765114485,633.905282002763,666.563449699526,0.009535018745864,-13.7060524250084,-99.8122224243139,1.23459659264627,1454.87578833807,NA,1.21037403867555,9.8361969757533,4.84,2.93677203173155,1.2345845586903,1.2103492947019,NA,2019-05-13,217
"214",2019-05-23,"DC3",5.01,33.49,16.4366666666667,41.66,0.362066666666667,2.83,NA,1597.3,21.046714579827,2117.9980131688,574.361,2448.92471157564,11.0380106367372,4802.25572488885,805.997696721333,498.124462957955,464.12891269783,0.00738190368296759,-13.3155159790935,-96.5972069626711,0.989276186781225,1250.5969514267,NA,0.959239829055492,9.92692087007693,5.01,5.10975258734183,0.989266544031398,0.959215507816685,NA,2019-05-23,218
"215",2019-06-05,"DC3",4.9,36.65,20.6466666666667,46.62,0.4541,8.93,NA,2226.04999999999,21.2222033401672,2150.71977484362,742.722,2744.36121257962,10.4480156296176,5118.03390070308,877.539956032491,336.058182057832,549.696219582812,0.00708975603723619,-13.16121339142,-95.2295317221054,1.11814730020989,1611.2626179048,NA,1.08926851189615,10.0601754092546,4.9,8.63473136178951,1.11813640131753,1.08924485258948,NA,2019-06-05,219
"216",2019-06-18,"DC3",5.09,29.53,16.44,5.67,0.31,3.43,NA,1833.22,16.6123389131952,2015.83888891163,627.783,2268.88917153794,8.85589755172163,3731.42961730471,684.762107422662,253.714086255566,534.250023426252,0.00516601659652992,-12.6086829207211,-92.1137322935406,1.01420559074461,1592.09766242944,1.96413395604269,0.971611070047779,8.75573107222819,5.09,8.34889197652616,1.01420559074461,0.974482324144451,1.96413395604269,2019-06-18,220
"217",2019-07-04,"DC3",5.06,31.31,17.0666666666667,14.93,0.342233333333333,3.82,NA,2038.29,26.065100434369,2307.63555427684,679.817,2431.70246977291,52.4351516913478,4198.68061233575,764.728027596777,325.967675067531,700.54281664368,0.00522258988332126,NA,NA,2.73073295295424,3815.13619991462,NA,2.63133233502224,NA,5.06,8.06305259126281,2.73070633574151,2.63126147372072,NA,2019-07-04,221
"218",2019-10-10,"DC3",5.04,33.94,13.9333333333333,4.69,0.2914,2.86,NA,2305.33,21.6706700846778,2196.07411358551,920.842,2265.49403014075,856.322793923961,5375.64739740804,719.468592150884,449.255695683089,529.308448821842,0.00443448861366992,-12.7450419384644,-92.4281222073116,0.916450752091871,1290.99012993277,NA,0.884397202547332,9.5322133004036,5.04,4,0.916450752091871,0.887513097678945,NA,2019-10-10,222
"219",2019-10-23,"DC3",5.06,40.32,11.1733333333333,6.44,0.229533333333333,3.09,NA,3377.62,24.2454857131312,2499.41490449815,876.723,2666.38141340397,41.2754102118926,6831.62782350338,943.50318999829,414.855124958422,308.288820284387,0.00262281277474783,-12.8186940241808,-92.9355941229486,1.09289754292742,1269.32391227844,NA,1.05786567866497,9.61395807049779,5.06,2.89047031766376,1.09288689015145,1.05783682768194,NA,2019-10-23,223
"220",2019-11-20,"DC3",4.94,40.89,12.9466666666667,59.78,0.338666666666667,4.14,NA,3317.95999999999,45.4862653941343,2229.02679904529,879.239,2773.15398761976,20.8773056247219,6228.41157074224,950.525800080096,441.437079914079,402.199719015684,0.00271255344985931,-13.3186626318966,-96.5791543980762,1.7099045769676,1936.9320662296,NA,1.66894339122369,9.97014665709659,4.94,1.96842094694363,1.7099045769676,1.66897869653417,NA,2019-11-20,224
"221",2019-12-12,"DC3",5.08,38.69,11.0266666666667,33.94,0.238733333333333,2.02,NA,3198.58999999999,28.2912206072157,2378.48430281314,832.848999999999,2588.39325767225,17.4803777926566,6895.62609411204,918.796436111138,371.705734048805,375.256118105099,0.00359867084527584,-12.7050032850489,-92.7897916426202,1.25220193353059,1405.69377200506,NA,1.21120578866706,8.85023463777101,5.08,1.0463715762235,1.25220193353059,1.212264352066,NA,2019-12-12,225
"222",2020-01-16,"DC3",5.23,37.23,10.4766666666667,12.57,0.224566666666667,3.09,0.5,2998.56,13.6333121011739,2022.13473223252,834.57,2048.56085708241,20.0700513562439,5964.88832666432,760.061522096476,357.018093056776,345.395833680051,NA,-12.8510377739181,-93.6311852832562,1.03648460310476,1068.68673176309,NA,0.991619474201077,9.17711690808861,5.23,0.124322205503364,1.03647450020139,0.99158452981593,NA,2020-01-16,226
"223",2020-02-11,"DC3",5.08,41.26,17.3,70.33,0.460766666666667,13.89,6.53,3022.37,18.2621080692045,2065.7072153632,1037.51,2585.63387346515,21.2872287246635,5432.70162961512,879.00833630891,339.40052315692,568.196443419431,0.00474055885991399,-13.1743010319516,-95.9065978830663,1.746738525858,1833.21174262448,NA,1.69228525540285,9.48781037254653,5.08,0.254244048675182,1.74672149991232,1.69223781880796,NA,2020-02-11,227
"224",2020-03-17,"DC3",5.38,30,10.3033333333333,42.12,0.252866666666667,5.29,1.12,2656.31,10.0849232574449,2043.92911016701,802.707,2038.47974053308,22.3944070233382,5848.11730656629,709.951127518474,397.824445105688,356.784041732704,0.00234314045488907,-13.096346054453,-95.2589978354596,1.37954570878623,1411.87015585312,NA,1.29609651904398,9.51177060016441,5.38,0.395190172656688,1.37953226197095,1.29603801325634,NA,2020-03-17,228
"225",2020-03-31,"DC3",5.36,40,12.7133333333333,43.4,0.307333333333333,6,1.07,2713.13,9.86067415143542,1989.76292360892,799.521999999999,2144.60709147341,14.1484909625642,5776.37514227832,754.662719512967,347.635234330409,412.074405493013,0.00237120664926115,-13.2161876171425,-95.912058007167,1.11946890326074,1141.41654027158,NA,1.05492499552888,9.817442929973,5.36,0.224180801653715,1.11945799148634,1.05487896875944,NA,2020-03-31,229
"226",2020-04-09,"DC3",5.45,30,12.3233333333333,31.54,0.252833333333333,3.33,1.13,2466.83,7.64728232302363,1774.60930501687,737.4,1992.16238834204,16.4953937654018,5264.48774085387,619.926407679346,375.16304380767,371.855562219241,0.00243433752237969,NA,NA,1.29940466647728,1326.07503142111,NA,1.20752893244774,NA,5.45,0.600469810916507,1.299392000819,1.20746746537335,NA,2020-04-09,230
"227",2020-04-16,"DC3",5.37,30,12.42,39.16,0.280566666666667,7.2,0.83,2448.7,8.45575211868166,1867.70762678805,751.394,2020.86186418646,16.9506274510569,5193.47625741084,649.989690199894,376.630498494065,395.186399025464,0.00305330833747154,-13.286751249342,-96.8171524205767,1.24333760560124,1276.16948557576,NA,1.16965428249563,9.4768575741593,5.37,0.435658884814732,1.24332548644418,1.16960236865162,NA,2020-04-16,231
